symbol,open_time,close_time,direction,confidence,entry,sl,tp,sl_pips,tp_pips,outcome,pnl_pips
EURJPYm,2025-10-07 00:00:00,2025-10-30 12:00:00,BUY,0.643,175.96215,174.07086,178.79908,189.1,283.7,TP,283.7
EURJPYm,2025-10-07 04:00:00,2025-10-30 08:00:00,BUY,0.7153,175.86115,174.04808,178.58076,181.3,272.0,TP,272.0
EURJPYm,2025-10-07 08:00:00,2025-10-30 08:00:00,BUY,0.6255,175.97615,174.16672,178.69029,180.9,271.4,TP,271.4
EURJPYm,2025-10-07 12:00:00,2025-11-12 12:00:00,BUY,0.7002,176.45515,174.56236,179.29433,189.3,283.9,TP,283.9
EURJPYm,2025-10-08 00:00:00,2025-10-17 04:00:00,BUY,0.6386,177.15715,175.11394,180.22197,204.3,306.5,SL,-204.3
EURJPYm,2025-10-08 04:00:00,2025-10-10 20:00:00,BUY,0.6491,177.41015,175.70315,179.97065,170.7,256.1,SL,-170.7
EURJPYm,2025-12-25 20:00:00,2026-01-08 16:00:00,BUY,0.5599,183.94315,182.67758,185.84151,126.6,189.8,SL,-126.6
EURJPYm,2026-01-05 12:00:00,2026-01-13 00:00:00,BUY,0.6361,183.25415,182.17672,184.87029,107.7,161.6,TP,161.6
EURJPYm,2026-01-08 08:00:00,2026-01-12 08:00:00,BUY,0.6028,183.05515,182.09236,184.49933,96.3,144.4,TP,144.4
EURJPYm,2026-01-18 20:00:00,2026-01-20 04:00:00,BUY,0.5664,183.13615,181.95908,184.90176,117.7,176.6,TP,176.6
EURJPYm,2026-01-19 00:00:00,2026-01-20 12:00:00,BUY,0.5844,183.51615,182.32172,185.30779,119.4,179.2,TP,179.2
EURJPYm,2026-01-28 12:00:00,2026-02-12 00:00:00,BUY,0.5677,183.27915,181.22715,186.35715,205.2,307.8,SL,-205.2
EURJPYm,2026-04-03 20:00:00,2026-04-07 12:00:00,BUY,0.6808,183.73215,182.84694,185.05997,88.5,132.8,TP,132.8
EURJPYm,2026-04-05 20:00:00,2026-04-07 20:00:00,BUY,0.5903,183.89515,183.02365,185.2024,87.1,130.7,TP,130.7
EURJPYm,2026-04-10 00:00:00,2026-04-17 00:00:00,BUY,0.5665,186.11815,184.99615,187.80115,112.2,168.3,TP,168.3
EURJPYm,2026-05-11 00:00:00,2026-06-02 12:00:00,BUY,0.6837,184.76115,183.84122,186.14104,92.0,138.0,TP,138.0
GBPJPYm,2024-05-06 00:00:00,2024-05-14 12:00:00,BUY,0.761,193.09115,190.48222,197.00454,260.9,391.3,TP,391.3
GBPJPYm,2024-05-06 04:00:00,2024-05-17 00:00:00,BUY,0.5527,193.27215,190.71786,197.10358,255.4,383.1,TP,383.1
GBPJPYm,2024-05-10 20:00:00,2024-05-14 12:00:00,BUY,0.6312,195.08415,193.97286,196.75108,111.1,166.7,TP,166.7
GBPJPYm,2024-05-12 20:00:00,2024-05-14 12:00:00,BUY,0.7287,195.12215,193.98601,196.82636,113.6,170.4,TP,170.4
GBPJPYm,2024-05-13 00:00:00,2024-05-14 12:00:00,BUY,0.7328,195.11115,193.94244,196.86422,116.9,175.3,TP,175.3
GBPJPYm,2024-05-13 04:00:00,2024-05-14 12:00:00,BUY,0.5994,195.20515,194.10672,196.85279,109.8,164.8,TP,164.8
GBPJPYm,2024-05-13 08:00:00,2024-05-17 00:00:00,BUY,0.5563,195.55515,194.37936,197.31883,117.6,176.4,TP,176.4
GBPJPYm,2024-05-13 20:00:00,2024-05-16 00:00:00,BUY,0.5856,196.21315,195.10058,197.88201,111.3,166.9,SL,-111.3
GBPJPYm,2024-05-14 00:00:00,2024-05-16 00:00:00,BUY,0.6242,196.43315,195.31094,198.11647,112.2,168.3,SL,-112.2
GBPJPYm,2024-05-14 04:00:00,2024-05-16 00:00:00,BUY,0.604,196.38615,195.26865,198.0624,111.8,167.6,SL,-111.8
GBPJPYm,2024-05-14 08:00:00,2024-05-16 00:00:00,BUY,0.6231,196.36715,195.20958,198.10351,115.8,173.6,SL,-115.8
GBPJPYm,2024-05-16 08:00:00,2024-05-20 16:00:00,BUY,0.5623,196.00215,194.27565,198.5919,172.7,259.0,TP,259.0
GBPJPYm,2024-05-17 00:00:00,2024-05-23 12:00:00,BUY,0.5648,197.19315,195.47394,199.77197,171.9,257.9,TP,257.9
GBPJPYm,2024-05-19 20:00:00,2024-05-27 12:00:00,BUY,0.5648,197.90215,196.35458,200.22351,154.8,232.1,TP,232.1
GBPJPYm,2024-05-20 00:00:00,2024-05-24 12:00:00,BUY,0.5829,197.83315,196.39358,199.99251,144.0,215.9,TP,215.9
GBPJPYm,2024-06-23 20:00:00,2024-07-01 04:00:00,BUY,0.5752,202.06815,200.73894,204.06197,132.9,199.4,TP,199.4
GBPJPYm,2024-06-30 20:00:00,2024-07-03 04:00:00,BUY,0.5533,203.53815,202.40136,205.24333,113.7,170.5,TP,170.5
GBPJPYm,2024-07-30 08:00:00,2024-07-31 00:00:00,SELL,0.6448,198.94085,201.48742,195.12099,254.7,382.0,TP,382.0
GBPJPYm,2024-07-30 12:00:00,2024-07-31 08:00:00,SELL,0.6442,197.19585,199.89842,193.14199,270.3,405.4,TP,405.4
GBPJPYm,2024-07-30 16:00:00,2024-07-31 08:00:00,SELL,0.6101,196.64285,199.11164,192.93967,246.9,370.3,TP,370.3
GBPJPYm,2024-07-31 00:00:00,2024-07-31 12:00:00,SELL,0.5566,197.21585,200.41235,192.4211,319.6,479.5,TP,479.5
GBPJPYm,2024-07-31 08:00:00,2024-08-04 20:00:00,SELL,0.7604,192.75185,196.64306,186.91503,389.1,583.7,TP,583.7
GBPJPYm,2024-07-31 12:00:00,2024-08-04 20:00:00,SELL,0.5939,193.07285,197.05856,187.09428,398.6,597.9,TP,597.9
GBPJPYm,2024-07-31 16:00:00,2024-08-04 20:00:00,SELL,0.6468,192.51085,196.65706,186.29153,414.6,621.9,TP,621.9
GBPJPYm,2024-07-31 20:00:00,2024-08-04 20:00:00,SELL,0.6339,192.50885,196.65228,186.29371,414.3,621.5,TP,621.5
GBPJPYm,2024-08-01 00:00:00,2024-08-05 00:00:00,SELL,0.7624,192.22885,196.66199,185.57914,443.3,665.0,TP,665.0
GBPJPYm,2024-08-01 04:00:00,2024-08-05 00:00:00,SELL,0.7403,191.69985,196.29756,184.80328,459.8,689.7,TP,689.7
GBPJPYm,2024-08-01 08:00:00,2024-08-05 00:00:00,SELL,0.7282,192.55685,197.35749,185.35589,480.1,720.1,TP,720.1
GBPJPYm,2024-08-01 12:00:00,2024-08-05 04:00:00,SELL,0.7527,191.57985,196.45314,184.26992,487.3,731.0,TP,731.0
GBPJPYm,2024-08-01 16:00:00,2024-08-05 04:00:00,SELL,0.689,190.79885,195.88492,183.16974,508.6,762.9,TP,762.9
GBPJPYm,2024-08-01 20:00:00,2024-08-05 04:00:00,SELL,0.7356,189.90485,194.84285,182.49785,493.8,740.7,TP,740.7
GBPJPYm,2024-08-02 00:00:00,2024-08-05 04:00:00,SELL,0.8486,190.14885,195.07721,182.75631,492.8,739.3,TP,739.3
GBPJPYm,2024-08-02 04:00:00,2024-08-05 04:00:00,SELL,0.8553,189.68485,194.66142,182.21999,497.7,746.5,TP,746.5
GBPJPYm,2024-08-02 08:00:00,2024-08-05 04:00:00,SELL,0.8906,189.84585,194.36321,183.06981,451.7,677.6,TP,677.6
GBPJPYm,2024-08-02 12:00:00,2024-08-05 04:00:00,SELL,0.7754,188.07985,192.28906,181.76603,420.9,631.4,TP,631.4
GBPJPYm,2024-08-02 16:00:00,2024-08-05 04:00:00,SELL,0.7943,187.72085,191.87542,181.48899,415.5,623.2,TP,623.2
GBPJPYm,2024-08-02 20:00:00,2024-08-05 04:00:00,SELL,0.7557,187.58185,191.51271,181.68556,393.1,589.6,TP,589.6
GBPJPYm,2024-08-04 20:00:00,2024-08-05 04:00:00,SELL,0.7287,186.17385,190.16385,180.18885,399.0,598.5,TP,598.5
GBPJPYm,2024-08-05 00:00:00,2024-08-12 12:00:00,SELL,0.6722,184.78285,189.02249,178.42339,424.0,635.9,SL,-424.0
GBPJPYm,2024-08-06 00:00:00,2024-08-21 12:00:00,SELL,0.7479,185.73985,192.04606,176.28053,630.6,945.9,SL,-630.6
GBPJPYm,2024-08-07 04:00:00,2024-09-26 04:00:00,SELL,0.754,186.25685,193.61628,175.21771,735.9,1103.9,SL,-735.9
GBPJPYm,2024-08-07 12:00:00,2024-09-26 12:00:00,SELL,0.7249,187.44585,194.00064,177.61367,655.5,983.2,SL,-655.5
GBPJPYm,2024-08-08 20:00:00,2024-09-02 12:00:00,SELL,0.5958,188.23685,193.08249,180.96839,484.6,726.8,SL,-484.6
GBPJPYm,2024-08-09 00:00:00,2024-09-02 08:00:00,SELL,0.6778,187.83285,192.63306,180.63253,480.0,720.0,SL,-480.0
GBPJPYm,2024-08-09 04:00:00,2024-09-02 08:00:00,SELL,0.6663,187.87285,192.70392,180.62624,483.1,724.7,SL,-483.1
GBPJPYm,2024-08-15 16:00:00,2024-09-06 04:00:00,SELL,0.6627,191.57085,193.98478,187.94996,241.4,362.1,TP,362.1
GBPJPYm,2024-08-15 20:00:00,2024-08-19 04:00:00,SELL,0.6333,191.88785,194.20449,188.41289,231.7,347.5,TP,347.5
GBPJPYm,2024-08-16 00:00:00,2024-09-05 04:00:00,SELL,0.6899,191.62885,193.90799,188.21014,227.9,341.9,TP,341.9
GBPJPYm,2024-08-16 04:00:00,2024-08-19 04:00:00,SELL,0.6486,191.91685,194.20199,188.48914,228.5,342.8,TP,342.8
GBPJPYm,2024-08-16 08:00:00,2024-09-02 12:00:00,SELL,0.5789,191.09385,193.29478,187.79246,220.1,330.1,SL,-220.1
GBPJPYm,2024-08-16 12:00:00,2024-09-02 12:00:00,SELL,0.6797,191.15685,193.37728,187.82621,222.0,333.1,SL,-222.0
GBPJPYm,2024-08-16 20:00:00,2024-09-02 08:00:00,SELL,0.5887,191.04185,192.97771,188.13806,193.6,290.4,SL,-193.6
GBPJPYm,2024-08-18 20:00:00,2024-08-19 04:00:00,SELL,0.7529,191.54485,193.52035,188.5816,197.6,296.3,TP,296.3
GBPJPYm,2024-08-19 00:00:00,2024-08-21 12:00:00,SELL,0.6275,189.72085,192.04971,186.22756,232.9,349.3,SL,-232.9
GBPJPYm,2024-09-06 00:00:00,2024-09-11 04:00:00,SELL,0.6299,188.46685,190.92042,184.78649,245.4,368.0,TP,368.0
GBPJPYm,2024-09-10 16:00:00,2024-09-19 00:00:00,SELL,0.557,186.18585,188.54278,182.65046,235.7,353.5,SL,-235.7
GBPJPYm,2024-10-17 04:00:00,2024-10-23 04:00:00,BUY,0.5527,194.46515,192.60365,197.2574,186.2,279.2,TP,279.2
GBPJPYm,2024-10-31 16:00:00,2024-11-22 08:00:00,BUY,0.6313,195.85115,193.00758,200.11651,284.4,426.5,SL,-284.4
GBPJPYm,2024-12-11 20:00:00,2024-12-19 04:00:00,SELL,0.5984,194.32785,196.34578,191.30096,201.8,302.7,SL,-201.8
GBPJPYm,2024-12-12 00:00:00,2024-12-19 04:00:00,SELL,0.5657,194.48385,196.50414,191.45342,202.0,303.0,SL,-202.0
GBPJPYm,2025-01-15 12:00:00,2025-01-24 12:00:00,SELL,0.6396,191.57385,194.23014,187.58942,265.6,398.4,SL,-265.6
GBPJPYm,2025-01-27 00:00:00,2025-02-02 20:00:00,SELL,0.5535,194.03885,196.16006,190.85703,212.1,318.2,TP,318.2
GBPJPYm,2025-02-13 08:00:00,2025-02-28 00:00:00,SELL,0.6194,191.91685,194.51742,188.01599,260.1,390.1,TP,390.1
GBPJPYm,2025-03-09 20:00:00,2025-03-17 16:00:00,SELL,0.6339,190.85385,193.67256,186.62578,281.9,422.8,SL,-281.9
GBPJPYm,2025-03-10 00:00:00,2025-03-17 16:00:00,SELL,0.6411,190.62285,193.49278,186.31796,287.0,430.5,SL,-287.0
GBPJPYm,2025-04-10 00:00:00,2025-05-01 12:00:00,SELL,0.7216,188.62785,192.85249,182.29089,422.5,633.7,SL,-422.5
GBPJPYm,2025-04-10 04:00:00,2025-05-01 12:00:00,SELL,0.7415,188.34585,192.66564,181.86617,432.0,648.0,SL,-432.0
GBPJPYm,2025-04-10 08:00:00,2025-05-01 08:00:00,SELL,0.6834,188.17785,192.51992,181.66474,434.2,651.3,SL,-434.2
GBPJPYm,2025-04-10 12:00:00,2025-04-25 04:00:00,SELL,0.6855,186.75385,191.13321,180.18481,437.9,656.9,SL,-437.9
GBPJPYm,2025-10-06 00:00:00,2025-10-08 08:00:00,BUY,0.5708,201.84815,199.93544,204.71722,191.3,286.9,TP,286.9
GBPJPYm,2025-10-06 04:00:00,2025-10-08 08:00:00,BUY,0.582,201.68215,199.67858,204.68751,200.4,300.5,TP,300.5
GBPJPYm,2025-10-06 08:00:00,2025-10-08 08:00:00,BUY,0.6162,201.86015,199.84715,204.87965,201.3,302.0,TP,302.0
GBPJPYm,2025-10-06 12:00:00,2025-10-08 08:00:00,BUY,0.5508,202.14415,200.10715,205.19965,203.7,305.6,TP,305.6
GBPJPYm,2025-10-06 20:00:00,2025-10-17 04:00:00,BUY,0.6142,202.74115,200.70844,205.79022,203.3,304.9,SL,-203.3
GBPJPYm,2025-10-07 04:00:00,2025-11-04 08:00:00,BUY,0.7418,202.38315,200.37229,205.39944,201.1,301.6,SL,-201.1
GBPJPYm,2025-10-07 08:00:00,2025-11-04 12:00:00,BUY,0.6782,202.21615,200.14272,205.32629,207.3,311.0,SL,-207.3
GBPJPYm,2025-10-07 12:00:00,2025-10-17 04:00:00,BUY,0.6656,203.16915,200.94829,206.50044,222.1,333.1,SL,-222.1
GBPJPYm,2025-10-07 16:00:00,2025-10-14 04:00:00,BUY,0.5742,203.83615,201.56151,207.24811,227.5,341.2,SL,-227.5
GBPJPYm,2025-10-07 20:00:00,2025-10-14 04:00:00,BUY,0.5665,204.05315,201.75258,207.50401,230.1,345.1,SL,-230.1
GBPJPYm,2025-10-08 00:00:00,2025-10-10 20:00:00,BUY,0.6601,204.21415,201.84608,207.76626,236.8,355.2,SL,-236.8
GBPJPYm,2025-10-29 20:00:00,2025-11-05 00:00:00,BUY,0.5829,201.50615,199.76872,204.11229,173.7,260.6,SL,-173.7
GBPJPYm,2026-01-19 00:00:00,2026-01-22 12:00:00,BUY,0.5876,211.36715,209.88172,213.59529,148.5,222.8,TP,222.8
GBPJPYm,2026-02-03 20:00:00,2026-02-05 12:00:00,BUY,0.5982,213.39615,211.88972,215.65579,150.6,226.0,SL,-150.6
GBPJPYm,2026-02-04 00:00:00,2026-02-05 12:00:00,BUY,0.6189,214.20815,212.55579,216.68669,165.2,247.9,SL,-165.2
GBPJPYm,2026-02-26 08:00:00,2026-03-11 16:00:00,SELL,0.5847,211.15485,213.07914,208.26842,192.4,288.6,SL,-192.4
GBPJPYm,2026-04-30 12:00:00,2026-06-26 16:00:00,BUY,0.6697,212.72015,210.00258,216.79651,271.8,407.6,OPEN,97.5
GBPJPYm,2026-04-30 16:00:00,2026-06-26 16:00:00,BUY,0.5639,212.95415,210.25051,217.00961,270.4,405.5,OPEN,74.1
GBPJPYm,2026-05-18 00:00:00,2026-05-22 12:00:00,BUY,0.8066,211.71415,210.23001,213.94036,148.4,222.6,TP,222.6
GBPJPYm,2026-05-18 04:00:00,2026-05-25 08:00:00,BUY,0.7003,212.19415,210.59815,214.58815,159.6,239.4,TP,239.4
GBPJPYm,2026-05-18 08:00:00,2026-06-01 04:00:00,BUY,0.5854,212.45315,210.87986,214.81308,157.3,236.0,TP,236.0
GBPJPYm,2026-05-28 04:00:00,2026-06-02 04:00:00,BUY,0.6646,213.73315,212.74508,215.21526,98.8,148.2,TP,148.2
GBPJPYm,2026-06-09 00:00:00,2026-06-18 16:00:00,BUY,0.5743,213.92415,212.44729,216.13944,147.7,221.5,SL,-147.7
GBPJPYm,2026-06-17 04:00:00,2026-06-17 16:00:00,SELL,0.5681,214.97785,215.96249,213.50089,98.5,147.7,TP,147.7
